126 3647 97 3.23 46.1254183569204
127 2706 11 3.23 46.123778581349384
128 5113 11 3.23 46.12336251889108
129 6501 11 3.13 46.12705813249141
130 7553 98 3.13 46.136260455098906
131 8342 12 3.13 46.12842869117764
132 8996 11 3.13 46.12864895953792
133 9423 11 3.13 46.10767451678629
134 9717 11 3.12 46.10789478514658
135 9915 12 3.12 46.11435599038162
136 9989 12 3.12 46.119740328077484
137 9988 115 3.12 46.13271168707208
138 9883 12 3.12 46.12270171381021
139 9638 11 3.03 46.12265276528571
140 9276 11 3.03 46.12417016954545
141 8807 11 3.03 46.11677894234476
142 8216 12 3.03 46.151703714581146
143 7436 110 3.03 46.15985364391172
144 6327 11 3.03 46.1593886329289
145 4830 11 3.03 46.15468957457614
146 2353 11 3.03 46.162815029644456
147 3670 11 3.03 46.16222764735035
148 4961 20 3.03 46.1912785966458
149 5828 315 3.43 46.33499146460104
150 6699 12 3.43 46.33423276247116
151 7802 11 3.43 46.3325195641134
152 8384 20 3.43 46.33291115230945
153 8923 11 3.23 46.3328866780472
154 9362 11 3.23 46.32138377478784
155 9684 106 3.23 46.321359300525586
156 9894 11 3.23 46.32206905413096
157 9990 12 3.23 46.31736999577819
158 9981 12 3.21 46.31976847347907
159 9875 12 3.21 46.32659679264793
160 9684 11 3.21 46.33645992033628
161 9362 11 3.21 46.337977324596025
162 8979 11 3.21 46.32659679264793
163 8458 116 3.2 46.329068693135575
164 7833 16 3.2 46.31940135954527
165 6829 12 3.2 46.32179983724616
166 5413 11 3.2 46.3217264144594
167 3376 11 3.2 46.32228932249124
168 2923 87 3.18 46.31355201086657
169 5307 11 3.18 46.312989102834734
170 6652 11 3.18 46.30895084956283
171 7683 11 3.18 46.3081676731707
172 8377 11 3.18 46.275298738963635
173 8906 116 3.57 46.28102571633106
174 9358 12 3.57 46.27211708487062
175 9711 11 3.57 46.271554176838784
176 9912 11 3.57 46.27162759962554
177 9994 12 3.57 46.265386662750785
178 9982 12 3.44 46.273928180277416
179 9867 11 3.44 46.275837172733226
180 9732 19 3.44 46.296885038271625
181 9401 12 3.44 46.30004221810239
182 8900 11 3.44 46.30026248646267
183 8308 12 3.33 46.277330102730716
